# Swadesh list of the IDS project
14.73	year	7019	year
5.84	honey	3036	honey
10.12	turn over (V)	6555	turn over
1.322	calm	838	calm (of sea)
3.16	pasture	4358	pasture
12.48	south	5742	south
14.13	new	4068	new
9.192	knot	3413	knot (noun)
8.57	flower	2424	flower
2.95	you	7032	you (plural)
2.454	older sister	10011	older sister
3.58	nest	4060	nest
12.67	deep	1550	deep
8.21	plough (V)	4561	plow
11.83	trade	6456	trade, barter
3.47	mule	3993	mule
12.26	cover	1332	cover
16.45	shame	5420	shame (noun)
3.77	elephant	1954	elephant
1.222	cliff	1052	cliff, precipice
1.222	precipice	4651	cliff, precipice
12.43	near	4039	near (adv)
14.48	tomorrow	6422	tomorrow
14.45	noon	3862	noon, midday
14.45	midday	4098	noon, midday
3.92	butterfly	812	butterfly
5.82	pepper	4417	pepper
20.63	miss (V)	3899	miss (target)
